name,category,city,lat,lon,source
Maharana Pratap Flyover,Road,Ahmedabad,23.035321,72.629855,OSM
Thakkarbapa Nagar Flyover,Road,Ahmedabad,23.038854,72.635664,OSM
Thakkarbapa Nagar Flyover,Road,Ahmedabad,23.038821,72.636062,OSM
Virat Nagar Flyover,Road,Ahmedabad,23.029637,72.639061,OSM
Virat Nagar Flyover,Road,Ahmedabad,23.029615,72.63888,OSM
Puna Flyover,Road,Ahmedabad,23.131244,72.580084,OSM
Puna Flyover,Road,Ahmedabad,23.131377,72.580097,OSM
Puna Flyover,Road,Ahmedabad,23.129279,72.590952,OSM
Puna Flyover,Road,Ahmedabad,23.129143,72.590916,OSM
Kalupur Overbridge,Road,Ahmedabad,23.033185,72.600989,OSM
Manubhai Parmar Overbridge,Road,Ahmedabad,23.031583,72.603853,OSM
Babu Jagjivanram Flyover,Road,Ahmedabad,23.046971,72.596812,OSM
Babu Jagjivanram Flyover,Road,Ahmedabad,23.040685,72.596622,OSM
Shahibaug Flyover,Road,Ahmedabad,23.046678,72.591656,OSM
Shahibaug Flyover,Road,Ahmedabad,23.046664,72.591701,OSM
Shahibaug Flyover,Road,Ahmedabad,23.052252,72.594889,OSM
Shahibaug Flyover,Road,Ahmedabad,23.052123,72.594754,OSM
Odhav Ring Road Flyover,Road,Ahmedabad,23.029434,72.674399,OSM
Odhav Ring Road Flyover,Road,Ahmedabad,23.030373,72.674636,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.093408,72.686939,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.093398,72.686789,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.085432,72.68744,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.085032,72.687348,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.100815,72.685354,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.102843,72.684712,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.110789,72.674099,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.110434,72.675698,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.110174,72.676465,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,23.109849,72.676967,OSM
Galaxy Cinema Under pass,Road,Ahmedabad,23.081276,72.651144,OSM
Galaxy Cinema Under pass,Road,Ahmedabad,23.081588,72.650969,OSM
Rajpur Gomtipur Road,Road,Ahmedabad,23.025492,72.605296,OSM
Airport Road,Road,Ahmedabad,23.082597,72.618097,OSM
Ashram Road,Road,Ahmedabad,23.059784,72.579815,OSM
Gandhi Road,Road,Ahmedabad,23.025197,72.597376,OSM
Gandhi Road,Road,Ahmedabad,23.025207,72.597403,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.090495,72.686963,OSM
Gandhinagar-Ahmedabad Highway,Road,Ahmedabad,23.111113,72.630825,OSM
Gandhinagar-Ahmedabad Highway,Road,Ahmedabad,23.104985,72.630211,OSM
Puna Flyover,Road,Ahmedabad,23.129818,72.589591,OSM
Puna Flyover,Road,Ahmedabad,23.129797,72.589327,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.117701,72.625704,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.183792,72.59823,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.149695,72.549599,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.193003,72.615773,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.193144,72.61575,OSM
Radhaswami Road,Road,Gandhinagar,23.074075,72.578172,OSM
Bulkhidas Road,Road,Gandhinagar,23.082647,72.590385,OSM
Ram Bag Road,Road,Gandhinagar,23.088206,72.588602,OSM
SHAMALBHAI LALLUBHAI PATEL ROAD,Road,Gandhinagar,23.084232,72.585592,OSM
Tragad gam road,Road,Gandhinagar,23.121472,72.560178,OSM
Rana Pratap Marg,Road,Gandhinagar,23.082584,72.533717,OSM
Adalaj Circle,Road,Gandhinagar,23.16844,72.586706,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.13598,72.544148,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.132417,72.523747,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.123843,72.603588,OSM
SG Highway,Road,Gandhinagar,23.11481,72.536493,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.123387,72.604397,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134162,72.559068,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.13427,72.55899,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.132393,72.571403,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.131886,72.576013,OSM
Airport Circle,Road,Gandhinagar,23.081397,72.616207,OSM
Airport Road,Road,Gandhinagar,23.068813,72.601772,OSM
Airport Road,Road,Gandhinagar,23.078933,72.61807,OSM
Airport Road,Road,Gandhinagar,23.078988,72.61818,OSM
Airport Road,Road,Gandhinagar,23.084598,72.620828,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.132694,72.523953,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.186795,72.618049,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.08944,72.541134,OSM
Gota Road,Road,Gandhinagar,23.083372,72.545955,OSM
Tirupati Road,Road,Gandhinagar,23.089778,72.559507,OSM
Tirupati Road,Road,Gandhinagar,23.085482,72.562056,OSM
KH Road,Road,Gandhinagar,23.199873,72.614054,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.083976,72.553389,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.080306,72.55134,OSM
Jagatpur Road,Road,Gandhinagar,23.081904,72.551878,OSM
Ranip Gam Road,Road,Gandhinagar,23.079459,72.571504,OSM
Pujya Niruma Samadhi Road,Road,Gandhinagar,23.18015,72.572701,OSM
Motera- chandkheda road,Road,Gandhinagar,23.079729,72.594365,OSM
CHANDLODIA STATION ROAD,Road,Gandhinagar,23.08119,72.558543,OSM
Din Dayal Upadhyay Overbridge,Road,Gandhinagar,23.078986,72.552824,OSM
Prasang Party Plot Road,Road,Gandhinagar,23.090216,72.536204,OSM
SG Highway,Road,Gandhinagar,23.113246,72.535841,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.189048,72.608393,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135402,72.551257,OSM
Motera- chandkheda road,Road,Gandhinagar,23.080627,72.593558,OSM
Ram Bag Road,Road,Gandhinagar,23.088206,72.588762,OSM
Ahmedabad-Patan Highway Road,Road,Gandhinagar,23.102957,72.586712,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.117864,72.619227,OSM
New Science City Road,Road,Gandhinagar,23.100116,72.516356,OSM
New Ranip Flyover,Road,Gandhinagar,23.086684,72.57123,OSM
New Ranip Flyover,Road,Gandhinagar,23.086688,72.571146,OSM
Godrej Garden city Road,Road,Gandhinagar,23.097011,72.560026,OSM
Godrej garden City Road,Road,Gandhinagar,23.104699,72.555107,OSM
Jantanagar road,Road,Gandhinagar,23.108241,72.578885,OSM
Amba Township Main Road,Road,Gandhinagar,23.18816,72.57409,OSM
CHANDLODIA STATION ROAD,Road,Gandhinagar,23.08346,72.581279,OSM
SG Highway Service road,Road,Gandhinagar,23.12637,72.540003,OSM
Vaishnodevi Circle,Road,Gandhinagar,23.136248,72.542554,OSM
Asharam ashram road,Road,Gandhinagar,23.097077,72.603055,OSM
Asharam ashram road,Road,Gandhinagar,23.101755,72.60317,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.123268,72.604178,OSM
Airport Circle,Road,Gandhinagar,23.081759,72.616415,OSM
Airport Circle,Road,Gandhinagar,23.081701,72.616183,OSM
Airport Circle,Road,Gandhinagar,23.081431,72.616527,OSM
Amba Township Main Road,Road,Gandhinagar,23.18422,72.568012,OSM
Pujya Niruma Samadhi Road,Road,Gandhinagar,23.184446,72.571296,OSM
Pujya Niruma Samadhi Road,Road,Gandhinagar,23.184722,72.571153,OSM
Amba Township Main Road,Road,Gandhinagar,23.184152,72.568063,OSM
Amba Township Main Road,Road,Gandhinagar,23.188745,72.574838,OSM
Pujya Niruma Samadhi Road,Road,Gandhinagar,23.177453,72.572573,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.132209,72.57141,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.132746,72.571372,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.136498,72.540976,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.131146,72.52149,OSM
KH Road,Road,Gandhinagar,23.199948,72.61397,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.129994,72.587829,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.125411,72.600246,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135702,72.532943,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.12037,72.611965,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135597,72.544821,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.11719,72.622606,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.130521,72.584159,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.118252,72.615874,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.133644,72.561261,OSM
Bulkhidas Road,Road,Gandhinagar,23.083831,72.590826,OSM
SHAMALBHAI LALLUBHAI PATEL ROAD,Road,Gandhinagar,23.092423,72.585112,OSM
Vaishnodevi Overbridge,Road,Gandhinagar,23.136625,72.54282,OSM
Vaishnodevi Overbridge,Road,Gandhinagar,23.135629,72.542397,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.186607,72.617977,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.130912,72.584473,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.131208,72.582586,OSM
Jagatpur Road,Road,Gandhinagar,23.089095,72.550132,OSM
Gota Road,Road,Gandhinagar,23.080582,72.549838,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.11129,72.548647,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.110508,72.549643,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.177332,72.586151,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.177186,72.586144,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.174682,72.58163,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.173181,72.57868,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.172769,72.57832,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.160176,72.556452,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.160254,72.556337,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.163358,72.561159,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.163217,72.56135,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.156201,72.553834,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.156363,72.553662,OSM
Rana Pratap Marg,Road,Gandhinagar,23.08346,72.532638,OSM
Gota Road,Road,Gandhinagar,23.095105,72.535121,OSM
Jagatpur Road,Road,Gandhinagar,23.099461,72.550764,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.111815,72.547287,OSM
Gota Road,Road,Gandhinagar,23.083908,72.545784,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.131556,72.580128,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.130977,72.580597,OSM
Puna Flyover,Road,Gandhinagar,23.130655,72.584403,OSM
Puna Flyover,Road,Gandhinagar,23.130763,72.584607,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.130432,72.585031,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.130433,72.587971,OSM
Airport Road,Road,Gandhinagar,23.0796,72.611817,OSM
Gota Road,Road,Gandhinagar,23.080686,72.549822,OSM
Din Dayal Upadhyay Overbridge,Road,Gandhinagar,23.079025,72.552919,OSM
Gota Road,Road,Gandhinagar,23.094984,72.535268,OSM
SG Highway,Road,Gandhinagar,23.092551,72.53004,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.09875,72.531626,OSM
SG Highway,Road,Gandhinagar,23.093252,72.530037,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.098706,72.531783,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135563,72.546731,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.135903,72.543854,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135393,72.549356,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.18819,72.606403,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.183572,72.598079,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.180197,72.591455,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.179621,72.590711,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.174513,72.581094,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.136251,72.543136,OSM
Jantanagar road,Road,Gandhinagar,23.103909,72.577949,OSM
Saragasan to Infocity road,Road,Gandhinagar,23.194755,72.618666,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.111366,72.54818,OSM
Godrej garden City road,Road,Gandhinagar,23.112836,72.545644,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.109976,72.550123,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.110022,72.550195,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.110688,72.54941,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.110688,72.54941,OSM
Godrej Garden City Road,Road,Gandhinagar,23.111276,72.5537,OSM
Godrej Garden City Road,Road,Gandhinagar,23.113105,72.553467,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.136803,72.538036,OSM
Prasang Party Plot Road,Road,Gandhinagar,23.083923,72.53237,OSM
Prasang Party Plot Road,Road,Gandhinagar,23.084147,72.532475,OSM
Prasang Party Plot Road,Road,Gandhinagar,23.085386,72.533269,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.089424,72.541239,OSM
Godrej garden City road,Road,Gandhinagar,23.111252,72.548824,OSM
Godrej Garden city Road,Road,Gandhinagar,23.104678,72.554968,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.085567,72.556697,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.085099,72.555058,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.085157,72.555131,OSM
Chandlodia Lake Road,Road,Gandhinagar,23.085132,72.555048,OSM
Prasang Party Plot Road,Road,Gandhinagar,23.086373,72.53381,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.136263,72.541795,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.136189,72.541223,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134957,72.552811,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134988,72.553173,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134679,72.556037,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134688,72.555417,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134662,72.556178,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134589,72.556164,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134346,72.557938,OSM
Sardar Patel Ring Road Underpass,Road,Gandhinagar,23.134366,72.55847,OSM
Jantanagar road,Road,Gandhinagar,23.109036,72.581447,OSM
New Ranip Flyover,Road,Gandhinagar,23.088403,72.568066,OSM
New Ranip Flyover,Road,Gandhinagar,23.088519,72.56798,OSM
New Ranip Flyover,Road,Gandhinagar,23.083019,72.570049,OSM
New Ranip Flyover,Road,Gandhinagar,23.082876,72.569875,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.112498,72.546015,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.112568,72.546066,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.108019,72.552091,OSM
Jagatpur Railway Flyover,Road,Gandhinagar,23.108298,72.551951,OSM
Godrej garden City road,Road,Gandhinagar,23.112731,72.545564,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.103124,72.533077,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.103146,72.532937,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.093594,72.530303,OSM
Gota-Chokdi Flyover,Road,Gandhinagar,23.093956,72.530235,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.08694,72.542918,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.086915,72.543063,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.09171,72.539249,OSM
Sundersingh Bhandari Flyover,Road,Gandhinagar,23.091806,72.539252,OSM
Din Dayal Upadhyay Overbridge,Road,Gandhinagar,23.080409,72.550668,OSM
Din Dayal Upadhyay Overbridge,Road,Gandhinagar,23.080357,72.550573,OSM
Puna Flyover,Road,Gandhinagar,23.131244,72.580084,OSM
Puna Flyover,Road,Gandhinagar,23.131377,72.580097,OSM
Puna Flyover,Road,Gandhinagar,23.129279,72.590952,OSM
Puna Flyover,Road,Gandhinagar,23.129143,72.590916,OSM
S P Ring Road Underpass,Road,Gandhinagar,23.135761,72.546085,OSM
S P Ring Road Underpass,Road,Gandhinagar,23.135629,72.546068,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135203,72.55032,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.135393,72.549356,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.133926,72.560909,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.13385,72.560711,OSM
SG Highway,Road,Gandhinagar,23.104835,72.533563,OSM
Airport Road,Road,Gandhinagar,23.082597,72.618097,OSM
SG Highway,Road,Gandhinagar,23.121802,72.538334,OSM
SG Highway,Road,Gandhinagar,23.124786,72.539227,OSM
SG Highway,Road,Gandhinagar,23.121746,72.538528,OSM
SG Highway,Road,Gandhinagar,23.126202,72.539801,OSM
Vaishnodevi Overbridge,Road,Gandhinagar,23.141221,72.544151,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.136161,72.54273,OSM
Mansarowar road,Road,Gandhinagar,23.125311,72.567566,OSM
Mansarowar road,Road,Gandhinagar,23.127082,72.567499,OSM
Mansarowar road,Road,Gandhinagar,23.130034,72.567416,OSM
Puna Flyover,Road,Gandhinagar,23.129818,72.589591,OSM
Puna Flyover,Road,Gandhinagar,23.129797,72.589327,OSM
Godrej Garden city Road,Road,Gandhinagar,23.102445,72.55868,OSM
Godrej garden City Road,Road,Gandhinagar,23.101495,72.558325,OSM
Radhaswami Road,Road,Gandhinagar,23.074098,72.578116,OSM
GH Road,Road,Gandhinagar,23.203024,72.63262,OSM
G Road,Road,Gandhinagar,23.200096,72.623907,OSM
Road 2,Road,Gandhinagar,23.201986,72.647693,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.134466,72.633096,OSM
Indira Bridge,Road,Gandhinagar,23.08883,72.629929,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.087672,72.630056,OSM
Indira Bridge,Road,Gandhinagar,23.092659,72.629972,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.104908,72.63007,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.129632,72.632457,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.125881,72.632086,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.125807,72.632214,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.121363,72.631788,OSM
Koba Circle,Road,Gandhinagar,23.13403,72.63296,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.193003,72.615773,OSM
Sarkhej-Gandhinagar Highway,Road,Gandhinagar,23.193144,72.61575,OSM
Koba - Gandhinagar Highway,Road,Gandhinagar,23.144394,72.633966,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.13808,72.633299,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.137508,72.633424,OSM
Raysan Road,Road,Gandhinagar,23.167089,72.642477,OSM
Broken Bridge,Road,Gandhinagar,23.18561,72.656929,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.186177,72.647068,OSM
Airport Road,Road,Gandhinagar,23.086049,72.636024,OSM
Naroda gidc factory road,Road,Gandhinagar,23.087955,72.667581,OSM
Kubernagar Road,Road,Gandhinagar,23.088533,72.64928,OSM
Kubernagar-Naroda Road,Road,Gandhinagar,23.084283,72.649459,OSM
CH Road,Road,Gandhinagar,23.200313,72.640554,OSM
Sardar Patel Ring Road Flyover,Road,Gandhinagar,23.106778,72.681485,OSM
Sardar Patel Ring Road Flyover,Road,Gandhinagar,23.089129,72.687239,OSM
Sardar Patel Ring Road Flyover,Road,Gandhinagar,23.106791,72.681734,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.074942,72.688499,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.097515,72.686072,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.093483,72.686916,OSM
Nava Naroda Road,Road,Gandhinagar,23.082769,72.67513,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.074949,72.688383,OSM
Dehgam Circle,Road,Gandhinagar,23.088883,72.687139,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.098091,72.685842,OSM
Sardar Patel Ring Road Flyover,Road,Gandhinagar,23.089212,72.687114,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.093466,72.68676,OSM
Gandhinagar-Sarkhej Highway,Road,Gandhinagar,23.195984,72.63899,OSM
Koba - Gandhinagar Highway,Road,Gandhinagar,23.190124,72.639109,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.115519,72.64908,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.1363,72.633126,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.130212,72.632693,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.133471,72.632803,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.18253,72.695837,OSM
Airport Road,Road,Gandhinagar,23.085515,72.622289,OSM
Airport Road,Road,Gandhinagar,23.084598,72.620828,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.087328,72.629974,OSM
Airport Road,Road,Gandhinagar,23.08613,72.63007,OSM
Airport Road,Road,Gandhinagar,23.086085,72.635311,OSM
Airport Road,Road,Gandhinagar,23.094614,72.659626,OSM
Airport Road,Road,Gandhinagar,23.092347,72.647584,OSM
Airport Road,Road,Gandhinagar,23.091486,72.646541,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.11535,72.639506,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.120446,72.631564,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.09838,72.629829,OSM
Bhat Circle,Road,Gandhinagar,23.117171,72.631287,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.115865,72.635747,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.115307,72.658258,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.115392,72.649095,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.115194,72.658219,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.185359,72.666966,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.186795,72.618049,OSM
Galaxy Cinema Under pass,Road,Gandhinagar,23.079279,72.652092,OSM
NH48,Road,Gandhinagar,23.144936,72.691561,OSM
Karai Dam Road,Road,Gandhinagar,23.127066,72.659449,OSM
Randesan Road,Road,Gandhinagar,23.174621,72.643201,OSM
Service Road,Road,Gandhinagar,23.174558,72.637795,OSM
Service Road,Road,Gandhinagar,23.163358,72.636531,OSM
Koba - Gandhinagar Highway,Road,Gandhinagar,23.160562,72.635673,OSM
Naroda gidc factory road,Road,Gandhinagar,23.080231,72.66033,OSM
Kubernagar Road,Road,Gandhinagar,23.079618,72.644496,OSM
MAYA cinema road,Road,Gandhinagar,23.080702,72.641797,OSM
Pandit Dindayal Upadhyay Marg,Road,Gandhinagar,23.180705,72.628918,OSM
G Road,Road,Gandhinagar,23.200629,72.62383,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.18551,72.627398,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.185306,72.627336,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.185666,72.633702,OSM
Koba - Gandhinagar Highway,Road,Gandhinagar,23.190285,72.63897,OSM
Swagat Circle,Road,Gandhinagar,23.185949,72.638565,OSM
Gandhinagar-Ahmedabad Highway,Road,Gandhinagar,23.158922,72.635642,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.185478,72.634263,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.186007,72.647432,OSM
Broken Bridge,Road,Gandhinagar,23.185519,72.656932,OSM
Gandhinagar Bypass Road,Road,Gandhinagar,23.185088,72.667675,OSM
Service Road,Road,Gandhinagar,23.191298,72.638608,OSM
GH Road,Road,Gandhinagar,23.20311,72.632817,OSM
CH Road,Road,Gandhinagar,23.200458,72.640778,OSM
Road 2,Road,Gandhinagar,23.201942,72.647664,OSM
GIFT City Road,Road,Gandhinagar,23.16794,72.690236,OSM
Shram Marg,Road,Gandhinagar,23.161814,72.698059,OSM
GIFT City Road,Road,Gandhinagar,23.165684,72.683816,OSM
GIFT City Road,Road,Gandhinagar,23.165693,72.684081,OSM
Shram Marg,Road,Gandhinagar,23.162309,72.698457,OSM
GIFT City Bridge,Road,Gandhinagar,23.151375,72.676524,OSM
GIFT City Road,Road,Gandhinagar,23.17415,72.672747,OSM
GIFT City Road,Road,Gandhinagar,23.164594,72.687771,OSM
GIFT City Road,Road,Gandhinagar,23.158693,72.681841,OSM
GIFT City Road,Road,Gandhinagar,23.158898,72.681818,OSM
GIFT City Road,Road,Gandhinagar,23.15845,72.689588,OSM
GIFT City Road,Road,Gandhinagar,23.158355,72.689797,OSM
Kudasan-Por Road,Road,Gandhinagar,23.179554,72.633254,OSM
Aawaass Road,Road,Gandhinagar,23.183095,72.652679,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.076453,72.687945,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.092504,72.686795,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.101204,72.685451,OSM
Sardar Patel Ring Road,Road,Gandhinagar,23.117864,72.619227,OSM
Naroda GIDC factory road,Road,Gandhinagar,23.083161,72.667622,OSM
Naroda gidc factory road,Road,Gandhinagar,23.087772,72.665698,OSM
Naroda gidc factory road,Road,Gandhinagar,23.090699,72.666024,OSM
